isbn,title,author,price,language,num_pages,date,rating,num_rating,category 1,category 2,category 3
9780349143590,Less : Winner of the Pulitzer Prize for Fiction 2018,Andrew Sean Greer,647.51,English,272,06 Jun 2018,3.66,155544,Contemporary Fiction
9780756404741,The Name of the Wind,Patrick Rothfuss,683.74,English,736,23 May 2011,4.52,815702,Contemporary Fiction,Fantasy,Fantasy Books
9781542025607,Reminders of Him : A Novel,Colleen Hoover,250.6,English,336,25 Jan 2022,4.64,106229,Contemporary Fiction,Adult & Contemporary Romance,Adult & Contemporary Romance
9780755322824,Stardust,Neil Gaiman,645.66,English,256,01 Aug 2020,4.09,397612,Celebrity Biographies & Books,Contemporary Fiction,Adventure Books
9780261102736,The Silmarillion,J. R. R. Tolkien,670.8,English,480,01 Aug 2013,3.95,241649,Contemporary Fiction,Classic Books & Novels,Fantasy
9780007466061,A Dance With Dragons: Part 1 Dreams and Dust,George R.R. Martin,698.21,English,704,17 Aug 2012,4.35,26605,Contemporary Fiction,Adventure Books,Science Fiction
9780440351832,Man and His Symbols,C. G. Jung,650.37,English,432,01 Jun 1997,4.17,24282,Contemporary Fiction,Reference Works,Society & Culture: General
9780008183424,Grandpa's Great Escape,David Walliams,661.62,English,464,09 Feb 2017,4.31,8063,Children's General Story Books,Adventure Books for Kids,Family
9780812968255,Meditations : A New Translation,Marcus Aurelius,669.57,English,256,06 Feb 2019,4.24,164356,Classic Books & Novels,"Western Philosophy: Ancient, To C 500",Ethics & Moral Philosophy
9781841499895,Leviathan Wakes : Book 1 of the Expanse (now a Prime Original series),James S. A. Corey,669.92,English,592,16 Aug 2013,4.27,210142,Science Fiction,Science Fiction,Space Opera
9780330533447,The Immortal Life of Henrietta Lacks,Rebecca Skloot,630.41,English,448,07 Jan 2011,4.08,651425,Biography: General,"Biography: Science, Technology & Engineering",Social Discrimination
9780062085504,Shatter Me,Tahereh Mafi,691.05,English,368,09 Jan 2018,3.92,405476,Children's Fiction,Sci Fi Books for Kids,Fantasy Books for Kids
9780007368655,The Great Gatsby (Collins Classics),F. Scott Fitzgerald,597.64,English,192,02 Jul 2013,3.93,4351426,Contemporary Fiction,Classic Books & Novels
9781862308251,Father Christmas Needs a Wee,Nicholas Allan,663.34,English,32,22 Jun 2010,4.03,217,Picture & Activity Books,Picture Books,Early Learning
9781406308129,Don't Let the Pigeon Stay Up Late!,Mo Willems,661.25,English,40,22 Jul 2011,4.32,36098,Picture Books,Storybooks,Children's Fiction
9780141042701,Down and Out in Paris and London : The classic reimagined with cover art by Shepard Fairey,George Orwell,609.52,English,224,05 Sep 2013,4.08,74340,Memoirs,Homelessness,Guidebooks
9781407157986,P.S. I Still Love You,Jenny Han,660.81,English,352,04 Sep 2018,4.06,297043,Romance Books for Teenagers
9780141393063,Politics and the English Language,George Orwell,586.24,English,32,09 Apr 2013,4.31,5947,Literary Essays,Communication Studies,Communication Studies
9781509885275,The 117-Storey Treehouse,Andy Griffiths,632.69,English,288,22 Aug 2019,4.45,1691,Children's Fiction,Children's General Story Books,Adventure Books for Kids
9781780746357,A Brief History of Seven Killings : WINNER OF THE MAN BOOKER PRIZE 2015,Marlon James,690.81,English,704,27 Oct 2015,3.89,30858,Contemporary Fiction,Fantasy,Fantasy Books
9781471407390,To Kill a Kingdom : TikTok made me buy it! The dark and romantic YA fantasy for fans of Leigh Bardugo and Sarah J Maas,Alexandra Christo,647.46,English,384,06 Mar 2018,3.83,110401,Fantasy Books for Kids,Traditional
9780575105836,The Alloy of Law : A Mistborn Novel,Brandon Sanderson,683.65,English,336,01 Nov 2012,4.2,160996,Fantasy,Fantasy Books
9781444919592,Oi Dog!,Kes Gray,636.85,English,32,06 Oct 2016,4.18,1296,Storybooks,Rhyming & Wordplay,Verse
9780751536829,The Five People You Meet In Heaven,Mitch Albom,647.32,English,240,14 Sep 2005,3.96,633623,Contemporary Fiction,Religious & Spiritual Fiction
9781974710034,"Jujutsu Kaisen, Vol. 2",Gege Akutami,707.16,English,192,20 Feb 2020,4.51,9629,Graphic Novels: Manga,Graphic Novels: Manga
9781406342864,Guess How Much I Love You,Sam McBratney,631.81,English,30,01 Nov 2012,4.37,133693,Picture Books,Activity Books,Pop-Up Books
9781907411755,The Land of Stories: The Wishing Spell : Book 1,Chris Colfer,644.92,English,448,06 Jun 2013,4.25,117653,Children's Fiction,Children's General Story Books,Adventure Books for Kids
9781465414052,Ultimate Sticker Book: Frozen : More Than 60 Reusable Full-Color Stickers,Dk,634.06,English,16,01 Oct 2013,4.1,169,Activity Books,Children's Fiction,Children's General Story Books
9780064431781,Where the Wild Things are,Maurice Sendak,650.93,English,32,26 Dec 2012,4.22,906332,Picture Books,Time & Seasons,Children's Fiction
9781409150749,Glass Sword : Red Queen Book 2,Victoria Aveyard,623.42,English,464,28 Jul 2016,3.84,270396,Contemporary Fiction,Fantasy,Fantasy Books
9780007562251,Assassin's Apprentice,Robin Hobb,674.57,English,400,27 Mar 2014,4.16,267476,Adventure Books,Fantasy,Fantasy Books
9780062018205,"Predictably Irrational, Revised : The Hidden Forces That Shape Our Decisions",Dr Dan Ariely,646.61,English,348,24 Jun 2011,4.12,112870,Psychology,Economics,Economics
9780486284958,"Walden: Or, Life in the Woods",Henry David Thoreau,614.05,English,224,01 Aug 1995,3.78,173710,Literary Essays,Anthologies (non-poetry),Contemporary Fiction
9781406330342,The Infernal Devices 1: Clockwork Angel,Cassandra Clare,650.68,English,496,07 Mar 2011,4.31,755828,Fantasy,Fantasy Books,Children's General Story Books
9780751554144,I See You : The addictive Number One Sunday Times Bestseller,Clare Mackintosh,655.34,English,384,20 Apr 2017,3.88,67438,Contemporary Fiction,Crime,Crime Fiction
9780141331973,Diary of a Wimpy Kid: Dog Days (Book 4),Jeff Kinney,645.8,English,240,20 Feb 2011,4.17,133494,Children's Fiction,Children's General Story Books,Family
9780714843377,"It's Not How Good You Are, It's How Good You Want to Be : The world's best-selling book by Paul Arden",Paul Arden,691.02,English,128,13 Jun 2003,3.65,15704,Sales & Marketing,Advertising,Advice On Careers & Achieving Success
9780142410110,The Witches,Roald Dahl,638.34,English,224,16 Aug 2007,4.16,356152,Classic Books for Children,Children's General Story Books,Adventure Books for Kids
9780063045651,It Happened One Summer : A Novel,Tessa Bailey,675.96,English,416,09 Sep 2021,4.11,91911,Contemporary Fiction,Romance,Romance Books
9781447200185,Into Thin Air : A Personal Account of the Everest Disaster,Jon Krakauer,658.61,English,352,01 Jul 2011,4.2,440774,Biography: General,"True Stories Of Heroism, Endurance & Survival",Earth: Natural History General
9781407170732,The Highway Rat,Julia Donaldson,649.36,English,32,01 Dec 2020,4.07,2339,Characters,Storybooks,Rhyming & Wordplay
9780312367541,Wrinkle in Time,Madeleine L'Engle,633.07,English,256,01 May 2008,3.99,1113089,Children's Fiction,Classic Books for Children,Sci Fi Books for Kids
9781910192146,His Bloody Project,Graeme Macrae Burnet,670.49,English,288,11 Aug 2016,3.92,30128,Contemporary Fiction,Historical Crime,Historical Crime
9781782438007,The Wellbeing Journal : Creative Activities to Inspire,MIND,638.41,English,128,01 May 2018,4.39,46,Creative Writing & Creative Writing Guides,Health Systems & Services,Coping With Stress
9780552124751,The Colour Of Magic : (Discworld Novel 1),Terry Pratchett,645.61,English,288,17 Jun 2008,3.99,345623,Adventure Books,Science Fiction,Science Fiction
9780007453580,Demon Dentist,David Walliams,662.44,English,448,18 Feb 2015,4.18,11874,Children's Fiction,Children's General Story Books,Adventure Books for Kids
9781409579939,Anna and the French Kiss,Stephanie Perkins,653.95,English,416,26 Feb 2015,4,412600,Romance Books for Teenagers,School Stories
9780008117498,Foundation,Isaac Asimov,669.94,English,240,22 Sep 2016,4.17,467199,Classic Books & Novels,Science Fiction,Science Fiction
9780804172707,A Little Life,Hanya Yanagihara,705.03,English,832,01 Dec 2020,4.33,325608,Contemporary Fiction,Sagas
9781844080380,Rebecca,Daphne du Maurier,659.05,English,448,30 Jan 2003,4.24,530853,Contemporary Fiction,Classic Books & Novels,Thriller Books
9781529050868,Tales from the Cafe : Before the Coffee Gets Cold,Toshikazu Kawaguchi,644.72,English,208,24 Sep 2020,3.98,11528,Contemporary Fiction,Fantasy,Fantasy Books
9780008244125,Loveless,Alice Oseman,664.94,English,448,20 Jul 2020,4.31,22698,Romance Books for Teenagers,Society & Social Issues,Relationships
9781846276842,Convenience Store Woman,Sayaka Murata,668.09,English,176,05 Aug 2019,3.73,131874,Contemporary Fiction
9781780722375,"The Fast Diet : Revised and Updated: Lose weight, stay healthy, live longer",Dr Michael Mosley,655.42,English,256,02 Feb 2015,3.73,9438,Diets & Dieting
9781594747359,Hollow City : The Second Novel of Miss Peregrine's Peculiar Children,Ransom Riggs,677.96,English,416,12 Jun 2015,4.05,219743,Horror,Horror,Horror & Ghost
9780571226160,The Bell Jar,Sylvia Plath,670.08,English,240,02 Jun 2005,4.03,699517,Contemporary Fiction,Classic Books & Novels,Children's Fiction
9781860399138,The Lion Who Wanted To Love,Giles Andreae,639.44,English,32,29 Apr 1999,4.2,237,Contemporary Fiction,Picture Books,Storybooks
9781408891957,Norse Mythology,Neil Gaiman,685.32,English,304,08 Mar 2018,4.09,264611,Fantasy,Fantasy Books,Myth & Legend Told As Fiction
9781406361803,A Monster Calls,Patrick Ness,659.79,English,240,07 May 2015,4.34,236892,Classic Books & Novels,Children's Fiction,Classic Books for Children
9780765365279,The Way of Kings : Book One of the Stormlight Archive,Brandon Sanderson,693.16,English,1280,19 Oct 2011,4.63,369432,Fantasy,Fantasy Books
9781408334010,Ten Little Dinosaurs,Mike Brownlow,637.22,English,32,01 Oct 2015,4.44,333,Storybooks,Numbers & Counting,Animal Stories
9780007136834,And Then There Were None,Agatha Christie,646.74,English,224,03 Mar 2003,4.27,1029033,Classic Books & Novels,Crime,Crime Fiction
9781409586692,"Little Children's Activity Book mazes, puzzles and colouring",James Maclaine,654.63,English,72,30 Dec 2014,4.33,6,Activity Books,Children's Hobby & Gaming Books,Puzzle Books
9780553505405,Killing Floor : (Jack Reacher 1),Lee Child,678.16,English,560,05 Jan 2011,4.06,276863,Contemporary Fiction,Crime,Crime Fiction
9781853260018,Wuthering Heights,Emily Bronte,600.25,English,272,01 Aug 1997,3.87,1531143,"Plays, Playscripts",Contemporary Fiction,Classic Books & Novels
9780486290300,The Metamorphosis,Franz Kafka,599.17,English,96,04 Dec 1996,4.02,57068,Classic Books & Novels,Short Story Books,Fiction In Translation
9780751568356,Friend Request : The most addictive psychological thriller you'll read this year,Laura Marshall,651.07,English,400,11 Jan 2018,3.78,42076,Contemporary Fiction,Crime,Crime Fiction
9780064434997,Edward the Emu,Sheena Knowles,653.08,English,32,24 Jun 2011,4.22,1662,Children's Fiction,Children's General Story Books,Animal Stories
9780553573428,A Storm of Swords : A Song of Ice and Fire: Book Three,George R. R. Martin,684.54,English,1216,04 Mar 2003,4.54,708128,Contemporary Fiction,Adventure Books,Science Fiction
9781974718726,"Jujutsu Kaisen, Vol. 9",Gege Akutami,658.04,English,192,13 May 2021,4.67,5481,Graphic Novels: Manga,Graphic Novels: Manga
9780141343136,After,Morris Gleitzman,656.84,English,224,01 Dec 2017,4.39,4680,Children's Fiction,Children's General Story Books,Adventure Books for Kids
9781529110685,On Earth We're Briefly Gorgeous : TIKTOK MADE ME BUY IT! 'A masterpiece' - Max Porter,Ocean Vuong,669.57,English,256,17 Sep 2020,4.06,150853,Contemporary Fiction
9781473231078,Blood of Elves: Witcher 1 - Now a major Netflix show : Witcher 1 - Now a major Netflix show,Andrzej Sapkowski,659.13,English,320,03 Mar 2020,4.1,148843,Fantasy,Fantasy Books
9781849831550,Olive Kitteridge,Elizabeth Strout,674.71,English,352,09 Jun 2011,3.83,204048,Contemporary Fiction
9780007455331,The One and Only Ivan,Katherine Applegate,647.2,English,256,01 Feb 2012,4.26,161467,Children's Fiction,Adventure Books for Kids,Animal Stories
9780141041155,Perfume : The Story of a Murderer,Patrick Süskind,670.03,English,272,01 Apr 2010,4.03,384214,Contemporary Fiction,Crime,Crime Fiction
9780439829106,"Tomorrow, When the War Began (Tomorrow #1) : Volume 1",John Marsden,691.94,English,304,27 Aug 2008,4.04,51562,Children's Fiction,Children's General Story Books,Adventure Books for Kids
9781421585109,"My Hero Academia, Vol. 3",Kohei Horikoshi,658.13,English,192,25 Feb 2016,4.52,14574,Graphic Novels: Manga,Graphic Novels: Manga,Graphic Novels: Superheroes
9781407173504,Zog and the Flying Doctors,Julia Donaldson,643.45,English,32,07 Sep 2017,4.22,976,Picture Books,Characters,Storybooks
9781509848621,The Nightingale,Kristin Hannah,652.83,English,464,05 Oct 2017,4.58,907707,Contemporary Fiction,Military Fiction,World War 2 Fiction
9781408887974,Tower of Dawn,Sarah J. Maas,688.24,English,672,05 Sep 2017,4.29,202943,Children's Fiction
9781529003451,The Seven Sisters,Lucinda Riley,664.27,English,672,01 Nov 2018,4.16,69986,Contemporary Fiction,Romance,Romance Books
9780007284870,Bad Science,Ben Goldacre,686.53,English,288,30 Mar 2010,4.06,40723,Science: General Issues,"Scientific Equipment, Experiments & Techniques",Popular Science
9781782390626,Wild : A Journey from Lost to Found,Cheryl Strayed,667.67,English,336,23 Feb 2015,4.03,690637,Biography: General,Memoirs,Prose: Non-fiction
9780747266839,"The Secret Life of Bees : The stunning multi-million bestselling novel about a young girl's journey; poignant, uplifting and unforgettable",Sue Monk Kidd,649.78,English,384,01 Jul 2020,4.07,1193434,Contemporary Fiction,Historical Fiction
9781407195575,The Wonky Donkey,Craig Smith,654.39,English,24,01 Nov 2018,4.41,7366,Storybooks,Activity Books,Sound & Musical Books
9781409550013,Sticker Picture Atlas of the World,Sam Baer,661.34,English,44,01 Apr 2013,4.48,21,Activity Books,Sticker Books,Children's Fiction
9780716022237,How To Draw Anything,Mark Linley,613.92,English,288,25 Feb 2010,3.57,312,Art Theory,Drawing,Painting & Art Manuals
9781250244499,One Last Stop,Casey McQuiston,696.5,English,432,01 Jun 2021,4.08,101252,Romance,Romance Books,Adult & Contemporary Romance
9780575086258,Metro 2033 : The novels that inspired the bestselling games,Dmitry Glukhovsky,618.74,English,464,15 Jun 2011,4,49991,Science Fiction,Science Fiction,Fantasy
9780142410356,George's Marvelous Medicine,Roald Dahl,631.59,English,112,16 Aug 2007,4.03,82856,Classic Books for Children,Children's General Story Books,Sci Fi Books for Kids
9781846683145,The Checklist Manifesto : How To Get Things Right,Atul Gawande,664.59,English,224,12 Sep 2012,4.03,58099,Business & Management,Medicine,Health Books
9780439434409,How to Draw Pokemon,Tracey West,632.62,English,32,01 Jun 2003,4.27,504,Activity Books,Children's Fiction,Children's General Story Books
9781780225920,"Do No Harm : Stories of Life, Death and Brain Surgery",Henry Marsh,673.69,English,304,11 Dec 2014,4.26,29966,"Biography: Science, Technology & Engineering",Memoirs,Doctor/patient Relationship
9781841210681,There's A House Inside My Mummy,Giles Andreae,631.8,English,32,28 Mar 2002,4.23,331,Picture Books,First Experiences,Children's Fiction
9780141182575,In Cold Blood : A True Account of a Multiple Murder and its Consequences,Truman Capote,683.38,English,320,03 Feb 2000,4.07,585164,True Crime Biographies,True Crime Books,Crime
9780486254500,Fun with Dinosaur Stencils,A. G. Smith,589.92,English,6,01 Dec 1988,4.2,5,Graphic Design,Activity Books,Art
9781853261916,Mrs Dalloway,Virginia Woolf,597.57,English,176,05 Dec 1999,3.79,252653,Contemporary Fiction,Classic Books & Novels,People & Places
9780553176988,A Brief History Of Time : From Big Bang To Black Holes,Stephen Hawking,663.57,English,272,01 May 2001,4.19,365658,Popular Science,Cosmology & The Universe,Quantum Physics (quantum Mechanics & Quantum Field Theory)
9780140506396,Each Peach Pear Plum,Allan Ahlberg,635.88,English,32,07 Oct 1986,4.2,17928,Picture Books,Rhyming & Wordplay,Verse
9781407170763,Zog,Julia Donaldson,640.96,English,32,14 Mar 2017,4.3,3410,Characters,Storybooks,Activity Books
9780142414538,The Enormous Crocodile,Roald Dahl,637.95,English,32,03 Sep 2009,3.78,19788,Picture Books,Classic Books for Children,Children's General Story Books
9781416971719,Out of My Mind,Sharon M. Draper,656.12,English,320,28 Jan 2016,4.37,132527,Children's Fiction,Children's General Story Books,Family
9781444723441,Dark Tower I: The Gunslinger : (Volume 1),Stephen King,647.51,English,304,08 Feb 2013,3.94,551625,Thriller Books,Thrillers,Adventure Books
9781974722785,"Chainsaw Man, Vol. 8",Tatsuki Fujimoto,643.55,English,192,03 Mar 2022,4.41,3741,Graphic Novels: Manga,Graphic Novels: Manga
9781846276033,The Vegetarian : A Novel,Han Kang,668.55,English,192,02 Apr 2016,3.6,116934,Contemporary Fiction,Erotic Fiction,Fiction In Translation
9781474602280,Sophie's World : 20th Anniversary Edition,Jostein Gaarder,652.37,English,464,08 Oct 2015,3.95,227894,Contemporary Fiction,Children's General Story Books
9780006486114,A Dance With Dragons,George R.R. Martin,673.56,English,1216,15 Mar 2012,4.32,595795,Contemporary Fiction,Adventure Books,Science Fiction
9780547076690,Diary of a Wombat,Jackie French,640.85,English,32,23 Mar 2009,4.24,6011,Children's Fiction,Children's General Story Books,Animal Stories
9781846943171,Capitalist Realism - Is there no alternative?,Mark Fisher,660.88,English,92,09 Dec 2013,4.24,17297,Social & Political Philosophy,Society & Culture: General
9780451191144,Atlas Shrugged,Ayn Rand,682.14,English,1096,30 Jan 1997,3.69,370301,Contemporary Fiction,Classic Books & Novels,Thriller Books
9780340999073,How to Train Your Dragon,Cressida Cowell,639.5,English,240,01 Jun 2017,3.89,42388,Children's Fiction,Sci Fi Books for Kids,Fantasy Books for Kids
9780553582024,A Feast for Crows : A Song of Ice and Fire: Book Four,George R. R. Martin,682.59,English,1104,26 Sep 2006,4.14,669805,Adventure Books,Science Fiction,Science Fiction
9780007461240,The Screwtape Letters : Letters from a Senior to a Junior Devil,C. S. Lewis,671.79,English,224,12 Apr 2012,4.24,376202,Prose: Non-fiction,Literary Studies: General,Classic Books & Novels
9780141368238,Roald Dahl: Whizzpopping Joke Book,Roald Dahl,630.98,English,128,02 Jun 2016,4.12,191,Television & Film,Jokes & Humour
9780141321592,Anne of Green Gables,L. M. Montgomery,662.99,English,464,23 Feb 2015,4.28,835732,Classic Books for Children,Children's General Story Books,Family
9780316057905,Blink : The Power of Thinking Without Thinking,Malcolm Gladwell,666.82,English,304,01 Mar 2014,3.95,539347,"Business, Finance & Law",Management Decision Making,Popular Psychology
9780593329917,Burn After Writing (Pink),Sharon Jones,690.23,English,160,27 Oct 2020,3.97,202,Creative Writing & Creative Writing Guides,Writing & Editing Guides,Writing Skills
9781760630737,"The Courage To Be Disliked : How to free yourself, change your life and achieve real happiness",Ichiro Kishimi,689.01,English,288,23 Jul 2019,4.07,35349,Philosophy,Popular Philosophy,Society & Social Sciences
9780723292111,Peppa Pig: Practise with Peppa: Wipe-Clean First Numbers,Peppa Pig,615.42,English,16,06 Oct 2015,4.59,37,Characters,Activity Books,Numbers & Counting
9780340979334,The Reason for God : Belief in an age of scepticism,Timothy Keller,656.81,English,320,17 Sep 2009,4.18,58498,Religion: General,Nature & Existence Of God,Christian Books
9781407177663,"Always and Forever, Lara Jean",Jenny Han,661.78,English,336,04 May 2017,4.05,197537,Children's General Story Books,Romance Books for Teenagers,Family
9781609580421,The Care and Keeping of You 2 : The Body Book for Older Girls,Dr Cara Natterson,731.92,English,96,26 Feb 2013,4.31,1506,People & Places,Children's Health Books,Social Issues
9781421585116,"My Hero Academia, Vol. 4",Kohei Horikoshi,654.03,English,192,19 May 2016,4.53,11732,Graphic Novels: Manga,Graphic Novels: Manga,Graphic Novels: Superheroes
9780746098974,First Sticker Book Animals,Jessica Greenwell,638.51,English,32,30 Jan 2009,4.42,12,Activity Books,Sticker Books,Children's Fiction
9781449474195,Adulthood Is a Myth : A Sarah's Scribbles Collection,Sarah Andersen,685.42,English,112,07 Apr 2016,4.12,117300,"Graphic Novels, Anime & Manga","Graphic Novels, Anime & Manga",Funny Books & Stories
9781841211015,Commotion In The Ocean,Giles Andreae,633.66,English,32,13 May 1999,3.96,1185,Storybooks,Rhyming & Wordplay,Verse
9781780555409,Maths Games for Clever Kids (R),Gareth Moore,605.61,English,192,08 Mar 2018,4.2,44,Primary & Middle Schools,Primary & Middle Schools,"Open Learning, Home Learning, Distance Education"
9780142410349,Fantastic Mr. Fox,Roald Dahl,631.5,English,112,16 Aug 2007,4.07,117430,Children's Fiction,Classic Books for Children,Children's General Story Books
9780316056281,Outliers : The Story of Success,Malcolm Gladwell,671.2,English,384,01 Mar 2014,4.18,662809,Sociology,"Social, Group Or Collective Psychology","Business, Finance & Law"
9780375812026,Richard Scarry's A Day at the Airport,Richard Scarry,613.27,English,24,24 Apr 2001,4.05,554,Picture Books,ABC,First Words
9781444758993,Red Rising : Red Rising Series 1,Pierce Brown,650.29,English,400,25 Sep 2014,4.25,293405,Thriller Books,Thrillers,Adventure Books
9780141190273,A Streetcar Named Desire,Tennessee Williams,677.13,English,128,01 Jul 2009,3.98,280717,"Plays, Playscripts",Literary Studies: Plays & Playwrights
9780007183517,When Things Fall Apart: Heart Advice for Difficult Times : Heart Advice for Difficult Times,Pema Choedroen,682.82,English,208,21 Sep 2009,4.27,45851,Buddhist Books,Tibetan Buddhism,Personal Development
9780141324920,Diary of a Wimpy Kid: The Last Straw (Book 3),Jeff Kinney,645.57,English,224,11 Aug 2009,4.15,139981,Children's General Story Books,Family,Funny Books for Kids
9780006550686,The God of Small Things : Winner of the Booker Prize,Arundhati Roy,674.11,English,368,05 May 1998,3.95,267132,Contemporary Fiction,Political & Legal,Political & Legal
9781409170679,Thirteen : The serial killer isn't on trial. He's on the jury,Steve Cavanagh,649.45,English,368,14 Jun 2018,4.22,37164,Crime,Crime Fiction,Thriller Books
9781780721989,"Fast Exercise : The simple secret of high intensity training: get fitter, stronger and better toned in just a few minutes a day",Dr Michael Mosley,653.57,English,208,19 Dec 2013,3.81,1062,Health Books,Fitness & Diet
9780719524523,"Sarah's Key : From Paris to Auschwitz, one girl's journey to find her brother",Tatiana De Rosnay,646.95,English,304,01 May 2013,4.17,447878,Contemporary Fiction,World War 2 Fiction,Historical Fiction
9780141346816,Percy Jackson and the Titan's Curse (Book 3),Rick Riordan,659.65,English,320,08 Apr 2014,4.35,822829,Children's General Story Books,Adventure Books for Kids,Sci Fi Books for Kids
9781974718719,"Jujutsu Kaisen, Vol. 8",Gege Akutami,657.57,English,192,01 Apr 2021,4.62,5991,Graphic Novels: Manga,Graphic Novels: Manga
9780349425214,"Get A Life, Chloe Brown : TikTok made me buy it! The perfect feel good romance",Talia Hibbert,649.36,English,384,05 Nov 2019,3.87,111675,Contemporary Fiction,Adult & Contemporary Romance,Adult & Contemporary Romance
9780064430173,Goodnight Moon,Margaret Wise Brown,679.45,English,32,23 Jan 2007,4.29,337869,Baby Books,Children's Fiction,Children's General Story Books
9781853260629,War and Peace,Leo Tolstoy,626.2,English,1024,01 Aug 1997,4.14,291177,Classic Books & Novels,Military Fiction,Historical Fiction
9780007200283,Half of a Yellow Sun,Chimamanda Ngozi Adichie,688.38,English,448,15 Oct 2007,4.32,130601,Contemporary Fiction,Classic Books & Novels,Military Fiction
9781586380199,The Bhagavad Gita,Eknath Easwaran,702.79,English,296,28 Jun 2007,4.15,61082,Oriental & Indian Philosophy,Hindu Books,Hindu Sacred Texts
9780876120798,Autobiography of a Yogi : Mass Market Paperback New Cover,Paramahansa Yogananda,692.07,English,604,20 Nov 2004,4.21,56729,Biography: Religious & Spiritual,Hindu Books,Other Non-Christian Religions
9780722532935,The Alchemist,Paulo Coelho,680.04,English,224,12 Jan 2011,3.89,2477641,Contemporary Fiction,Religious & Spiritual Fiction,Fiction In Translation
9781447294146,Uprooted,Naomi Novik,660.92,English,448,05 May 2016,4.05,199635,Poetry Books,Fantasy,Fantasy Books
9780753822210,Sharp Objects,Gillian Flynn,614.15,English,336,03 Jan 2013,4,814209,Contemporary Fiction
9780141393049,Nineteen Eighty-Four,George Orwell,659.56,English,368,19 Feb 2013,4.19,3727824,Contemporary Fiction,Classic Books & Novels
9780349429212,Bridgerton: The Duke and I (Bridgertons Book 1) : The Sunday Times bestselling inspiration for the Netflix Original Series Bridgerton,Julia Quinn,626.34,English,352,04 Feb 2021,3.85,264813,Romance,Romance Books,Historical Romance
9781405297752,"Good Girl, Bad Blood",Holly Jackson,675.96,English,432,01 May 2020,4.39,70173,Vintage Crime,Vintage Crime,Children's General Story Books
9781408889510,The Seven Deaths of Evelyn Hardcastle : The Sunday Times Bestseller and Winner of the Costa First Novel Award,Stuart Turton,695.56,English,544,04 Oct 2018,3.88,218834,Contemporary Fiction,Crime,Crime Fiction
9780064431620,The Mixed-Up Chameleon,Eric Carle,642.75,English,32,16 Jun 2009,4.23,18787,Early Learning,Colours,Size & Shape
9780060530945,The Graveyard Book,Neil Gaiman,662.1,English,368,24 Dec 2018,4.14,483399,Language Teaching & Learning Material & Coursework,Children's General Story Books,Horror & Ghost
9781785781728,The Elements of Eloquence : How To Turn the Perfect English Phrase,Mark Forsyth,624.35,English,208,03 Mar 2017,4.35,5568,Language: Reference & General,Creative Writing & Creative Writing Guides,Language: History & General Works
9780141182674,On the Road,Jack Kerouac,683.38,English,320,24 Feb 2000,3.62,374024,Contemporary Fiction,Classic Books & Novels
9780316043472,It's Okay To Be Different,Todd Parr,659.36,English,32,06 Aug 2009,4.37,3793,Picture Books,Storybooks,Early Learning
9780441569595,Neuromancer,William Gibson,659.28,English,336,01 Jan 2003,3.9,287879,Contemporary Fiction,Science Fiction,Science Fiction
9781426310362,National Geographic Kids Readers: Planets,Elizabeth Carney,627.15,English,32,14 Aug 2012,4.21,484,Space,English Language: Reading Schemes,Sciences
9780340943755,Mating in Captivity : How to keep desire and passion alive in long-term relationships,Esther Perel,655.14,English,272,20 Sep 2007,4.16,26463,Sociology: Family & Relationships,Sexual Behaviour,"Sex & Sexuality, Sex Manuals"
9780008151621,Writing Workbook Ages 3-5 : Prepare for Preschool with Easy Home Learning,Collins Easy Learning,605.17,English,24,18 Mar 2016,4.24,51,Creative Writing & Creative Writing Guides,Historical & Comparative Linguistics,School/community Relations & School/home Relations
9781408841754,Coraline,Neil Gaiman,646.4,English,208,10 Oct 2013,4.08,562993,Children's General Story Books,Horror & Ghost,Sci Fi Books for Kids
9780330492270,The Psychopath Test : A Journey Through the Madness Industry,Jon Ronson,656.57,English,304,05 Jan 2012,3.94,135170,Biography: General,Popular Culture,Sociology
9780553573404,A Game of Thrones : A Song of Ice and Fire: Book One,George R. R. Martin,679.6,English,864,01 Dec 1997,4.44,2205411,Contemporary Fiction,Adventure Books,Science Fiction
9781612620251,Attack On Titan 2,Hajime Isayama,679.64,English,200,11 Sep 2012,4.52,40575,Graphic Novels: Manga,Graphic Novels: Manga
9781406353433,This Is Not My Hat,Jon Klassen,662.64,English,40,24 Jun 2014,4.19,23150,Picture Books,Storybooks,Mystery Books for Kids
9781444702163,The Meaning of Marriage : Facing the Complexities of Marriage with the Wisdom of God,Timothy Keller,655.56,English,288,29 Aug 2013,4.46,27898,Religion: General,Christian Books,"Christian Aspects Of Sexuality, Gender & Relationships"
9781447250937,The Miniaturist,Jessie Burton,652.13,English,448,16 Dec 2020,3.61,127897,Contemporary Fiction,Historical Fiction
9780575093133,Roadside Picnic,Boris Strugatsky,613.0,English,224,11 Oct 2012,4.16,51575,Science Fiction,Science Fiction
9780062073488,And Then There Were None,Agatha Christie,646.85,English,320,29 Mar 2011,4.27,1029033,Crime,Crime Fiction,Vintage Crime
9781838950804,The Heart Principle,Helen Hoang,676.83,English,304,19 Aug 2021,4.06,53023,Contemporary Fiction,Erotic Fiction,Adult & Contemporary Romance
9780142410394,The Twits,Roald Dahl,631.59,English,112,16 Aug 2007,3.97,130953,Classic Books for Children,Children's General Story Books,Adventure Books for Kids
